CompanyId,TimeFrame,StockDate,Open,High,Low,Close,Doji,Hammer,HangingMan,InvertedHammer,ShootingStar,BullishMarubozu,BearishMarubozu,SuspiciousCandle,BullishEngulfing,BearishEngulfing,BullishHarami,BearishHarami,HaramiCross,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,NearHigh,NearLow,PatternCount,PatternType,MA,MA_slope,UpTrend_MA,DownTrend_MA,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,ValidHammer,ValidBullishEngulfing,ValidPiercingLine,ValidMorningStar,ValidThreeWhiteSoldiers,ValidBullishMarubozu,ValidTweezerBottom,ValidShootingStar,ValidBearishEngulfing,ValidDarkCloud,ValidEveningStar,ValidThreeBlackCrows,ValidBearishMarubozu,ValidTweezerTop,ValidHaramiCross,ValidBullishHarami,ValidBearishHarami,ValidInsideBar,ValidOutsideBar,ValidCustomSignal1,ValidCustomSignal2,TomorrowClose,TomorrowReturn,Return,AvgReturn,MomentumZ,BuyThresh,SellThresh,MomentumAction,BullScore,BearScore,PatternScore,PatternScoreNorm,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,SignalStrength,BatchId,IngestedAt,BuyCount,SellCount,HoldCount,Return,BuyRank,SellRank,HoldRank
31349,Short,2025-09-05,0.07482,0.078,0.07482,0.078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.07747499999999997,0.0350701402805611,True,False,0.013645224171539905,True,False,0.08506282436807072,True,False,0.040000000000000036,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.013645224171539905,0.0008441807981199534,0.15048928211023482,0.02207129209404892,0.003024347459386175,Buy,9.0,0.0,9.0,3.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.8927127242579527,0.0,0.8927127242579527,0.8927127242579527,195.0,False,True,0,31349_20250908_215714,20250908_215714,0,0,1,0.013645224171539905,282,536,10
44177,Short,2025-09-05,0.046,0.07248,0.035,0.049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.04301000000000001,0.21154929577464787,True,False,0.32360886007563483,True,False,0.16000864465308137,False,True,0.3920454545454546,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.32360886007563483,0.060633203051080095,1.643509059118141,0.0333255221747087,0.014426611557112891,Buy,8.0,0.0,8.0,2.6666666666666665,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.8314252779188962,0.0,0.8314252779188962,0.8314252779188962,199.0,False,True,0,44177_20250908_215952,20250908_215952,0,0,1,0.32360886007563483,284,538,12
59549,Short,2025-09-05,0.0025,0.0025,0.0025,0.0025,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0025,0.0,False,False,0.0,False,False,0.5397787612634771,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.09500000000000001,-0.17599803255991497,-0.017800203403084854,-0.03711522972540622,Sell,0.0,0.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.01627988519113336,0.0,0.01627988519113336,0.01627988519113336,153.0,False,True,0,59549_20250908_220157,20250908_220157,0,0,1,0.0,283,537,11
72814,Short,2025-09-05,0.0049,0.0049,0.0049,0.0049,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0049,0.0,False,False,0.0,False,False,0.013789712429888001,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.003198711063372728,-0.2319635800700093,-0.009442538852477306,-0.027763178380956023,Sell,0.0,3.0,-3.0,-1.0,Sell,Hold,Sell,Sell,Hold,LastRowHold,0.29451581246833247,0.29451581246833247,0.29451581246833247,0.29451581246833247,173.0,True,True,1,72814_20250908_220349,20250908_220349,0,1,0,0.0,1051,138,1455
52688,Short,2025-09-05,0.09,0.0969,0.09,0.0969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,ThreeWhiteSoldiers,0.09345,0.33499999999999996,True,False,0.07666666666666666,True,False,0.2146313466905941,False,True,0.3842857142857141,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.07666666666666666,0.06265268290268289,0.06529327602918085,0.01611539061731318,-0.0023162024629191473,Buy,8.0,0.0,8.0,2.6666666666666665,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.7909233981403625,0.0,0.7909233981403625,0.7909233981403625,137.0,False,True,0,52688_20250908_220021,20250908_220021,0,0,1,0.07666666666666666,1052,1168,642
52525,Short,2025-09-05,0.04,0.04,0.04,0.04,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.04,0.26582278481012644,True,False,0.0,False,False,0.18009170238676714,False,True,0.26582278481012644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.007604288662780179,-0.04222453651112207,0.012084466179246068,-0.004611795319809063,Sell,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.004260851636233612,0.0,0.004260851636233612,0.004260851636233612,77.0,False,True,0,52525_20250908_220014,20250908_220014,0,0,1,0.0,1053,1169,643
100325,Short,2025-09-05,0.01245,0.01245,0.01245,0.01245,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,4,BullishMarubozu,0.01245,-0.01619913077834856,False,True,0.0,False,False,0.2019811103297941,False,True,0.1857142857142855,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.017707112616897613,-0.08766717139036169,-0.0018319321002676341,-0.020733336810394916,Sell,2.0,4.0,-2.0,-0.6666666666666666,Sell,Buy,Sell,Sell,Hold,LastRowHold,0.8595830310661852,0.19291636439951854,0.8595830310661852,0.19291636439951854,143.0,True,True,3,100325_20250908_220922,20250908_220922,0,1,0,0.0,1049,137,1454
65233,Short,2025-09-05,0.0341,0.0375,0.03,0.0375,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,4,BullishEngulfing,0.034995,0.058850226928895744,True,False,0.1542012927054479,True,False,0.08725128139919922,True,False,0.10294117647058809,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.1542012927054479,-0.0047658033203764934,1.8219456892387071,0.0024029104924826955,-0.01650587112105122,Buy,3.0,3.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.17857544112227317,0.0,0.17857544112227317,0.17857544112227317,200.0,False,True,0,65233_20250908_220238,20250908_220238,0,0,1,0.1542012927054479,1047,1165,639
33687,Short,2025-09-05,0.04,0.04,0.04,0.04,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.04,1.2535211267605706,True,False,0.0,False,False,128.94366322864332,False,True,7.888888888888889,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,61.90536694282861,-0.48009623267068047,-0.01207405640175658,-0.030034338424642683,Sell,3.0,4.0,-1.0,-0.3333333333333333,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.13053031556689448,0.0,0.13053031556689448,0.13053031556689448,118.0,False,True,0,33687_20250908_215727,20250908_215727,0,0,1,0.0,1048,1166,640
76209,Short,2025-09-05,0.0301,0.034,0.0273,0.034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.0335,0.06349206349206349,True,False,0.030303030303030276,True,False,0.09134910668163067,True,False,0.09677419354838723,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.030303030303030276,0.013187034739454128,0.1873690524772038,-0.016253087314413744,-0.035186965418148405,Buy,4.0,2.0,2.0,0.6666666666666666,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.2113774064854389,0.0,0.2113774064854389,0.2113774064854389,176.0,False,True,0,76209_20250908_220452,20250908_220452,0,0,1,0.030303030303030276,1050,1167,641
44276,Short,2025-09-05,0.0254,0.0254,0.0254,0.0254,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,ThreeWhiteSoldiers,0.024700000000000007,0.06695464362850956,True,False,0.05833333333333335,True,False,0.051119124787746564,True,False,0.10917030567685582,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.05833333333333335,0.027668866418832327,0.5998629092697495,0.012640734263393195,-0.0060240880458199125,Buy,8.0,0.0,8.0,2.6666666666666665,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.8662100994870315,0.0,0.8662100994870315,0.8662100994870315,177.0,False,True,0,44276_20250908_215957,20250908_215957,0,0,1,0.05833333333333335,1058,1174,648
