CompanyId,TimeFrame,StockDate,Open,High,Low,Close,Doji,Hammer,HangingMan,InvertedHammer,ShootingStar,BullishMarubozu,BearishMarubozu,SuspiciousCandle,BullishEngulfing,BearishEngulfing,BullishHarami,BearishHarami,HaramiCross,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,NearHigh,NearLow,PatternCount,PatternType,MA,MA_slope,UpTrend_MA,DownTrend_MA,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,ValidHammer,ValidBullishEngulfing,ValidPiercingLine,ValidMorningStar,ValidThreeWhiteSoldiers,ValidBullishMarubozu,ValidTweezerBottom,ValidShootingStar,ValidBearishEngulfing,ValidDarkCloud,ValidEveningStar,ValidThreeBlackCrows,ValidBearishMarubozu,ValidTweezerTop,ValidHaramiCross,ValidBullishHarami,ValidBearishHarami,ValidInsideBar,ValidOutsideBar,ValidCustomSignal1,ValidCustomSignal2,TomorrowClose,TomorrowReturn,Return,AvgReturn,MomentumZ,BuyThresh,SellThresh,MomentumAction,BullScore,BearScore,PatternScore,PatternScoreNorm,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,SignalStrength,BatchId,IngestedAt,BuyCount,SellCount,HoldCount,Return,BuyRank,SellRank,HoldRank
97254,Daily,2025-09-05,0.0057,0.005865,0.0057,0.005865,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0069328571428571425,0.04477933261571576,True,False,0.0,False,False,0.28615492708658574,False,True,-0.05403225806451606,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.02035479667829073,-0.07113208528515641,0.03576222066825204,-0.02259036683831793,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.012848066744401698,0.0,0.012848066744401698,0.012848066744401698,210.0,False,True,0,97254_20250908_235528,20250908_235528,0,0,1,0.0,1113,1228,706
44864,Daily,2025-09-05,0.006,0.00638,0.006,0.00635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.006282142857142857,-0.0857588357588357,False,True,0.03673469387755102,True,False,0.06854776133107841,False,True,-0.06617647058823528,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.03673469387755102,-0.010248185526631015,0.6854035564671428,0.016097998126682667,-0.03911233686774308,Buy,0.0,2.0,-2.0,-2.0,Sell,Buy,Buy,Hold,Hold,LastRowHold,0.8198094810322218,0.0,0.8198094810322218,0.4864761476988885,207.0,False,True,1,44864_20250908_234708,20250908_234708,0,0,1,0.03673469387755102,1112,1227,705
53439,Daily,2025-09-05,0.0421,0.050001,0.0421,0.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,4,ThreeWhiteSoldiers,0.03912857142857142,-0.15619223659889114,False,True,0.3020833333333335,True,False,0.1997542852769681,True,False,0.32625994694960236,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.3020833333333335,0.017525757578197698,1.4245380286114224,0.06786096591060811,0.009464877344904678,Buy,1.0,1.0,0.0,0.0,Hold,Buy,Buy,Hold,Hold,LastRowHold,0.9175033409604806,0.0,0.9175033409604806,0.25083667429381395,189.0,False,True,2,53439_20250908_234752,20250908_234752,0,0,1,0.3020833333333335,1109,1224,702
85499,Daily,2025-09-05,0.011,0.0145,0.011,0.0144,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,4,BullishMarubozu,0.014314285714285713,0.055270031173645595,True,False,-0.020408163265306145,False,True,0.17104062764439584,False,True,-0.05888504019345142,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,-0.020408163265306145,0.022688414388391875,-0.2519669054494965,0.024341771287333332,-0.0351996393821644,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.043912048991801504,0.0,0.043912048991801504,0.043912048991801504,164.0,False,True,1,85499_20250908_235318,20250908_235318,0,0,1,-0.020408163265306145,1110,1225,703
61572,Daily,2025-09-05,0.0408,0.085,0.0408,0.085,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.08898857142857142,0.022857142857142687,True,False,-0.05555555555555547,False,True,0.03432158364152557,True,False,-0.05555555555555547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,-0.05555555555555547,-0.003269752455399888,-1.5234088160458645,-0.009536694511001725,-0.06768885149732848,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.27079587104130537,0.0,0.27079587104130537,0.27079587104130537,176.0,False,True,0,61572_20250908_234859,20250908_234859,0,0,1,-0.05555555555555547,1114,1229,707
39134,Daily,2025-09-05,0.028,0.0301,0.028,0.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,3,ThreeWhiteSoldiers,0.033327142857142854,-0.03499482936918297,False,True,0.020408163265306145,True,False,0.08716860927510513,False,True,-0.18699186991869932,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.020408163265306145,-0.016754426415544164,0.4263299597170898,0.0071470886781172145,-0.04950320091428187,Buy,0.0,2.0,-2.0,-2.0,Sell,Buy,Buy,Hold,Hold,LastRowHold,0.7516508938650881,0.0,0.7516508938650881,0.41831756053175473,198.0,False,True,1,39134_20250908_234554,20250908_234554,0,0,1,0.020408163265306145,1117,1232,710
58223,Daily,2025-09-05,0.01,0.0148,0.0084,0.0118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,4,ThreeWhiteSoldiers,0.011793,0.8024235807860263,True,False,0.3111111111111111,True,False,0.36992367382029545,False,True,0.19191919191919182,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,0.3111111111111111,0.1660937361813534,0.3920197197225216,-0.004569742349230625,-0.06094639591573409,Buy,3.0,0.0,3.0,3.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.5830494711512175,0.0,0.5830494711512175,0.5830494711512175,187.0,False,True,1,58223_20250908_234827,20250908_234827,0,0,1,0.3111111111111111,1116,1231,709
84236,Daily,2025-09-05,0.0029,0.0031,0.0029,0.0031,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,4,BullishMarubozu,0.0036999999999999997,0.0077821011673151474,True,False,-0.1842105263157895,False,True,0.07700297396008442,True,False,-0.2250000000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,-0.1842105263157895,-0.022278500304816106,-2.1029321035693136,-0.009249444263497032,-0.0653853899575079,Sell,1.0,1.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.38044453229484027,0.0,0.38044453229484027,0.38044453229484027,199.0,False,True,1,84236_20250908_235245,20250908_235245,0,0,1,-0.1842105263157895,1115,1230,708
44889,Daily,2025-09-05,0.0115,0.016,0.0115,0.016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.016,0.4913448735019972,True,False,0.0,False,False,1e-08,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.0,0.0,0.008343807571537326,-0.04465817268341177,Hold,1.0,0.0,1.0,1.0,Buy,Hold,Hold,Hold,Hold,LastRowHold,0.17105567316494483,0.0,0.17105567316494483,0.17105567316494483,93.0,False,True,0,44889_20250908_234709,20250908_234709,0,0,1,0.0,1118,1233,711
100591,Daily,2025-09-05,0.0074,0.0079,0.0074,0.0079,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.007871428571428573,0.007312614259597838,True,False,0.0,False,False,0.02431379996391226,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.004142611774190707,-0.17038109141061356,0.002268901890775516,-0.05326403602408314,Sell,1.0,0.0,1.0,1.0,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.2010519008196027,0.0,0.2010519008196027,0.2010519008196027,194.0,False,True,0,100591_20250908_235613,20250908_235613,0,0,1,0.0,1119,1234,712
