CompanyId,TimeFrame,StockDate,Open,High,Low,Close,Doji,Hammer,HangingMan,InvertedHammer,ShootingStar,BullishMarubozu,BearishMarubozu,SuspiciousCandle,BullishEngulfing,BearishEngulfing,BullishHarami,BearishHarami,HaramiCross,PiercingLine,DarkCloudCover,MorningStar,EveningStar,ThreeWhiteSoldiers,ThreeBlackCrows,TweezerTop,TweezerBottom,InsideBar,OutsideBar,NearHigh,NearLow,PatternCount,PatternType,MA,MA_slope,UpTrend_MA,DownTrend_MA,RecentReturn,UpTrend_Return,DownTrend_Return,Volatility,LowVolatility,HighVolatility,ROC,MomentumUp,MomentumDown,ConfirmedUpTrend,ConfirmedDownTrend,ValidHammer,ValidBullishEngulfing,ValidPiercingLine,ValidMorningStar,ValidThreeWhiteSoldiers,ValidBullishMarubozu,ValidTweezerBottom,ValidShootingStar,ValidBearishEngulfing,ValidDarkCloud,ValidEveningStar,ValidThreeBlackCrows,ValidBearishMarubozu,ValidTweezerTop,ValidHaramiCross,ValidBullishHarami,ValidBearishHarami,ValidInsideBar,ValidOutsideBar,ValidCustomSignal1,ValidCustomSignal2,TomorrowClose,TomorrowReturn,Return,AvgReturn,MomentumZ,BuyThresh,SellThresh,MomentumAction,BullScore,BearScore,PatternScore,PatternScoreNorm,PatternAction,CandleAction,CandidateAction,Action,TomorrowAction,TomorrowActionSource,SignalStrengthHybrid,ActionConfidence,BullishStrengthHybrid,BearishStrengthHybrid,SignalDuration,ValidAction,HasValidSignal,SignalStrength,BatchId,IngestedAt,BuyCount,SellCount,HoldCount,Return,BuyRank,SellRank,HoldRank
68460,Long,2025-08-29,0.0045,0.0045,0.0045,0.0045,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0045,0.05386416861826682,True,False,1.045454545454545,True,False,0.3306017553812396,False,True,1.045454545454545,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.1045454545454545,-0.31622776601683783,0.0008538428685054625,-0.0672320400058938,Sell,3.0,9.0,-6.0,-0.6,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.20780697673103635,0.0,0.20780697673103635,0.20780697673103635,80.0,False,True,0,68460_20250908_231541,20250908_231541,0,0,1,0.0,1082,1185,673
67314,Long,2025-08-29,0.035,0.035,0.035,0.035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.03153,0.05170113408939292,True,False,0.3944223107569722,True,False,0.16749651295232051,False,True,0.3944223107569722,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.046070701200003616,-0.27505468853025067,0.0006565178523824863,-0.07230298423677498,Sell,13.0,13.0,0.0,0.0,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.008401757862745845,0.0,0.008401757862745845,0.008401757862745845,82.0,False,True,0,67314_20250908_231509,20250908_231509,0,0,1,0.0,1078,1181,669
38992,Long,2025-08-29,0.0199,0.0199,0.0199,0.0199,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.011550000000000001,1.8378378378378382,True,False,5.21875,True,False,1.650313653900373,False,True,5.21875,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.521875,-0.3162277660168379,0.02525881597587744,-0.03000990089545158,Sell,11.0,9.0,2.0,0.2,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.07640224185850814,0.0,0.07640224185850814,0.07640224185850814,30.0,False,True,0,38992_20250908_231108,20250908_231108,0,0,1,0.0,1083,1186,674
52575,Long,2025-08-29,0.006,0.006,0.006,0.006,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.002,1.0,True,False,5.0,True,False,1.5811388300841902,False,True,5.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.5,-0.31622776601683783,0.03845927112404729,-0.01589983076211426,Sell,6.0,8.0,-2.0,-0.2,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.07632231434588546,0.0,0.07632231434588546,0.07632231434588546,44.0,False,True,0,52575_20250908_231232,20250908_231232,0,0,1,0.0,1080,1183,671
78291,Long,2025-09-05,0.0052,0.0052,0.0052,0.0052,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0050999999999999995,0.011904761904761862,True,False,0.040000000000000036,True,False,0.012649110640673528,False,True,0.040000000000000036,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.0040000000000000036,-0.31622776601683794,0.019292901414175098,-0.004016197741864083,Sell,9.0,12.0,-3.0,-0.3,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.10938787607784713,0.0,0.10938787607784713,0.10938787607784713,7.0,False,True,0,78291_20250908_231730,20250908_231730,0,0,1,0.0,1075,1178,666
38836,Long,2025-08-29,0.044,0.044,0.044,0.044,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0404,0.08602150537634423,True,False,0.2571428571428569,True,False,0.08131571126147254,False,True,0.2571428571428569,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.02571428571428569,-0.31622776601683794,0.05710617871869447,0.003591134005304187,Sell,10.0,14.0,-4.0,-0.4,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.1416479360744036,0.0,0.1416479360744036,0.1416479360744036,46.0,False,True,0,38836_20250908_231103,20250908_231103,0,0,1,0.0,1079,1182,670
39133,Long,2025-09-05,0.0145,0.0171,0.0145,0.0171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,ThreeWhiteSoldiers,0.014277000000000001,0.3166413058514317,True,False,0.5,True,False,0.08573878306855107,True,False,0.5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.125,0.04463073934054068,0.9373734707104644,0.02271526307045456,-0.05141137063972431,Buy,22.0,4.0,18.0,1.8,Buy,Hold,Buy,Hold,Hold,LastRowHold,0.584202881751609,0.0,0.584202881751609,0.584202881751609,174.0,False,True,0,39133_20250908_231112,20250908_231112,0,0,1,0.125,1081,1184,672
59549,Long,2025-09-05,0.0025,0.0025,0.0025,0.0025,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0022500000000000003,2.220446049250313e-16,True,False,0.0,False,False,0.5397787612634771,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.09500000000000001,-0.17599803255991497,0.01117233608039719,-0.06608776920888826,Sell,6.0,14.0,-8.0,-0.8,Sell,Hold,Sell,Hold,Hold,LastRowHold,0.24892097025690357,0.0,0.24892097025690357,0.24892097025690357,123.0,False,True,0,59549_20250908_231408,20250908_231408,0,0,1,0.0,1076,1179,667
41554,Long,2025-08-29,0.0755,0.0755,0.0755,0.0755,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.06898,0.024201930215293377,True,False,0.12100965107646622,True,False,0.03826661162638788,False,True,0.12100965107646622,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.012100965107646623,-0.3162277660168386,0.04893310170348984,0.00010123361964289868,Sell,6.0,7.0,-1.0,-0.1,Hold,Hold,Hold,Hold,Hold,LastRowHold,0.043416607639169144,0.0,0.043416607639169144,0.043416607639169144,23.0,False,True,0,41554_20250908_231134,20250908_231134,0,0,1,0.0,1077,1180,668
97118,Long,2025-09-05,0.0015,0.0015,0.0015,0.0015,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,BullishMarubozu,0.0005,0.8518518518518523,True,False,14.0,True,False,1.2572014777097409,False,True,14.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,0.0,0.55,-0.43747960032781835,0.005553614584658244,-0.07280878103778979,Sell,6.0,14.0,-8.0,-0.8,Sell,Hold,Sell,Sell,Hold,LastRowHold,0.2585799352270783,0.2585799352270783,0.2585799352270783,0.2585799352270783,133.0,True,True,1,97118_20250908_232035,20250908_232035,0,1,0,0.0,306,3,1334
